,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21,2012-09-01,57.390971702629024,44.33039116727432,68.38354529358195,57.390971702629024,57.390971702629024,-1.503762436428624,-1.503762436428624,-1.503762436428624,-1.503762436428624,-1.503762436428624,-1.503762436428624,0.0,0.0,0.0,55.8872092662004
22,2012-10-01,57.11628763847151,42.24266038539148,66.07734433792041,57.11628763847151,57.11628763847151,-2.6220975354261387,-2.6220975354261387,-2.6220975354261387,-2.6220975354261387,-2.6220975354261387,-2.6220975354261387,0.0,0.0,0.0,54.494190103045376
23,2012-11-01,56.83244743884208,44.227987875905725,67.16575291500033,56.83244743884208,56.83244743884208,-0.6977682782439483,-0.6977682782439483,-0.6977682782439483,-0.6977682782439483,-0.6977682782439483,-0.6977682782439483,0.0,0.0,0.0,56.13467916059813
24,2012-12-01,56.55776336738242,46.61380840627336,69.35941458633289,56.55776336738242,56.55776336738242,2.200159066418289,2.200159066418289,2.200159066418289,2.200159066418289,2.200159066418289,2.200159066418289,0.0,0.0,0.0,58.75792243380071
25,2013-01-01,56.273923160207445,48.894133797553835,72.04353853968585,56.273923160207445,56.273923160207445,4.505939130876205,4.505939130876205,4.505939130876205,4.505939130876205,4.505939130876205,4.505939130876205,0.0,0.0,0.0,60.77986229108365
26,2013-02-01,55.99008295303246,49.27004317896168,73.15891058361913,55.99008295303246,55.99008295303246,5.311615316116902,5.311615316116902,5.311615316116902,5.311615316116902,5.311615316116902,5.311615316116902,0.0,0.0,0.0,61.30169826914936
27,2013-03-01,55.73371115300344,45.34274553217695,69.82427480509872,55.73371115300344,55.73371115300344,1.3368885817366714,1.3368885817366714,1.3368885817366714,1.3368885817366714,1.3368885817366714,1.3368885817366714,0.0,0.0,0.0,57.070599734740114
28,2013-04-01,55.449870937199265,45.35952205835261,68.62939995175579,55.449870937199265,55.449870937199265,1.508993321816827,1.508993321816827,1.508993321816827,1.508993321816827,1.508993321816827,1.508993321816827,0.0,0.0,0.0,56.95886425901609
29,2013-05-01,55.175186857388766,42.99277945406374,66.97945614430657,55.175186857388766,55.175186857388766,-0.2715741524604463,-0.2715741524604463,-0.2715741524604463,-0.2715741524604463,-0.2715741524604463,-0.2715741524604463,0.0,0.0,0.0,54.90361270492832
30,2013-06-01,54.89134664158458,44.26266287210772,67.24140831290535,54.89134664158458,54.89134664158458,0.8025171987627933,0.8025171987627933,0.8025171987627933,0.8025171987627933,0.8025171987627933,0.8025171987627933,0.0,0.0,0.0,55.693863840347376
31,2013-07-01,54.616662555961085,43.33737089082732,66.25380904583989,54.616662555961085,54.616662555961085,-0.3092776203022686,-0.3092776203022686,-0.3092776203022686,-0.3092776203022686,-0.3092776203022686,-0.3092776203022686,0.0,0.0,0.0,54.30738493565882
32,2013-08-01,54.33282233415013,39.995455711980895,64.49700625615043,54.33282233415013,54.33282233415013,-1.5413890506906371,-1.5413890506906371,-1.5413890506906371,-1.5413890506906371,-1.5413890506906371,-1.5413890506906371,0.0,0.0,0.0,52.79143328345949
33,2013-09-01,54.04898211233918,40.11796439408822,64.58371836825465,54.04898211233918,54.04898211233918,-1.8813247471488181,-1.8813247471488181,-1.8813247471488181,-1.8813247471488181,-1.8813247471488181,-1.8813247471488181,0.0,0.0,0.0,52.167657365190365
34,2013-10-01,53.774298026715684,41.08155611688718,63.64807289544434,53.774298026715684,53.774298026715684,-1.7373760198129604,-1.7373760198129604,-1.7373760198129604,-1.7373760198129604,-1.7373760198129604,-1.7373760198129604,0.0,0.0,0.0,52.03692200690272
35,2013-11-01,53.49045780990311,42.301197408639005,63.98790227455061,53.49045780990312,53.49045780990312,-0.03951770347878702,-0.03951770347878702,-0.03951770347878702,-0.03951770347878702,-0.03951770347878702,-0.03951770347878702,0.0,0.0,0.0,53.450940106424326
36,2013-12-01,53.21577372911676,43.48662908907151,66.30513282844623,53.21577372911676,53.21577372911676,1.5677352684450696,1.5677352684450696,1.5677352684450696,1.5677352684450696,1.5677352684450696,1.5677352684450696,0.0,0.0,0.0,54.78350899756183
37,2014-01-01,52.931933512304205,45.15182723997466,68.76073853792087,52.931933512304205,52.931933512304205,4.058757847883231,4.058757847883231,4.058757847883231,4.058757847883231,4.058757847883231,4.058757847883231,0.0,0.0,0.0,56.990691360187434
38,2014-02-01,52.648093295491634,45.8096989114916,68.16809621345088,52.648093295491634,52.648093295491634,4.474049225084236,4.474049225084236,4.474049225084236,4.474049225084236,4.474049225084236,4.474049225084236,0.0,0.0,0.0,57.12214252057587
39,2014-03-01,52.39172148695505,42.96139912486224,67.34341855742598,52.39172148695505,52.39172148695505,2.4434550537878414,2.4434550537878414,2.4434550537878414,2.4434550537878414,2.4434550537878414,2.4434550537878414,0.0,0.0,0.0,54.83517654074289
40,2014-04-01,52.10788127036098,43.611655132316955,65.99693088416178,52.10788127036098,52.10788127036098,1.8862394963663105,1.8862394963663105,1.8862394963663105,1.8862394963663105,1.8862394963663105,1.8862394963663105,0.0,0.0,0.0,53.994120766727285
41,2014-05-01,51.833197189786056,39.63877311314085,62.378511230235986,51.833197189786056,51.833197189786056,-0.45257829993121534,-0.45257829993121534,-0.45257829993121534,-0.45257829993121534,-0.45257829993121534,-0.45257829993121534,0.0,0.0,0.0,51.38061888985484
42,2014-06-01,51.54935697319197,40.5667774785644,63.73627409891737,51.54935697319197,51.54935697319197,0.5071986005447114,0.5071986005447114,0.5071986005447114,0.5071986005447114,0.5071986005447114,0.5071986005447114,0.0,0.0,0.0,52.05655557373668
43,2014-07-01,51.274672921194586,38.25318214473788,61.744375094976746,51.274672921194586,51.274672921194586,-0.44149355224362535,-0.44149355224362535,-0.44149355224362535,-0.44149355224362535,-0.44149355224362535,-0.44149355224362535,0.0,0.0,0.0,50.83317936895096
44,2014-08-01,50.99083273413063,36.736721718899055,60.993118048135834,50.99083273413063,50.99083273413063,-1.7670116799356632,-1.7670116799356632,-1.7670116799356632,-1.7670116799356632,-1.7670116799356632,-1.7670116799356632,0.0,0.0,0.0,49.223821054194964
45,2014-09-01,50.706992547066676,37.158869810454185,59.97311845039147,50.706992547066676,50.706992547066676,-2.238736175353647,-2.238736175353647,-2.238736175353647,-2.238736175353647,-2.238736175353647,-2.238736175353647,0.0,0.0,0.0,48.46825637171303
46,2014-10-01,50.432308495069286,37.6610107271575,61.03972686088146,50.432308495069286,50.432308495069286,-0.8413839442157833,-0.8413839442157833,-0.8413839442157833,-0.8413839442157833,-0.8413839442157833,-0.8413839442157833,0.0,0.0,0.0,49.5909245508535
47,2014-11-01,50.14846878799057,39.15058887355826,62.1399421169487,50.14846878799057,50.14846878799057,0.5959367701061077,0.5959367701061077,0.5959367701061077,0.5959367701061077,0.5959367701061077,0.5959367701061077,0.0,0.0,0.0,50.74440555809668
48,2014-12-01,49.87378520049504,38.70083521211615,62.54546026658904,49.87378520049504,49.87378520049504,0.9135889278184531,0.9135889278184531,0.9135889278184531,0.9135889278184531,0.9135889278184531,0.9135889278184531,0.0,0.0,0.0,50.787374128313495
49,2015-01-01,49.58994549341633,41.06665122048993,64.57398862814458,49.58994549341633,49.58994549341633,3.6086241091063145,3.6086241091063145,3.6086241091063145,3.6086241091063145,3.6086241091063145,3.6086241091063145,0.0,0.0,0.0,53.198569602522646
50,2015-02-01,49.306181657507246,41.25750122267805,64.39216762850707,49.306181657507246,49.306181657507246,3.6579385479832913,3.6579385479832913,3.6579385479832913,3.6579385479832913,3.6579385479832913,3.6579385479832913,0.0,0.0,0.0,52.96412020549054
51,2015-03-01,49.04987883797645,41.40148056139274,63.89221788828091,49.04987883797645,49.04987883797645,3.5644531654081106,3.5644531654081106,3.5644531654081106,3.5644531654081106,3.5644531654081106,3.5644531654081106,0.0,0.0,0.0,52.61433200338456
52,2015-04-01,48.76611500206736,39.57915482806308,61.767287229362054,48.76611500206736,48.76611500206736,2.2468843236818627,2.2468843236818627,2.2468843236818627,2.2468843236818627,2.2468843236818627,2.2468843236818627,0.0,0.0,0.0,51.01299932574922
53,2015-05-01,48.49150483828438,36.419766783152,59.37808043931518,48.49150483828438,48.49150483828438,-0.6486147200700004,-0.6486147200700004,-0.6486147200700004,-0.6486147200700004,-0.6486147200700004,-0.6486147200700004,0.0,0.0,0.0,47.84289011821438
54,2015-06-01,48.30105941869323,38.34354861668426,60.513123866634174,48.30105941869323,48.30105941869323,0.20664201187495232,0.20664201187495232,0.20664201187495232,0.20664201187495232,0.20664201187495232,0.20664201187495232,0.0,0.0,0.0,48.50770143056818
55,2015-07-01,48.11675739973405,36.14866510643411,59.207795904010055,48.11675739973405,48.11675739973405,-0.5720203243900255,-0.5720203243900255,-0.5720203243900255,-0.5720203243900255,-0.5720203243900255,-0.5720203243900255,0.0,0.0,0.0,47.544737075344024
56,2015-08-01,47.92631198014289,34.49111605735561,56.8456708076836,47.92631198014289,47.92631198014289,-1.9873154702921452,-1.9873154702921452,-1.9873154702921452,-1.9873154702921452,-1.9873154702921452,-1.9873154702921452,0.0,0.0,0.0,45.938996509850746
57,2015-09-01,47.73586656055174,33.68053395389151,56.79007165125113,47.73586656055174,47.73586656055174,-2.5757736914248777,-2.5757736914248777,-2.5757736914248777,-2.5757736914248777,-2.5757736914248777,-2.5757736914248777,0.0,0.0,0.0,45.16009286912686
58,2015-10-01,47.72580301422953,35.43574254255429,59.41897713262173,47.72580301422953,47.72580301422953,0.06466886130876498,0.06466886130876498,0.06466886130876498,0.06466886130876498,0.06466886130876498,0.06466886130876498,0.0,0.0,0.0,47.790471875538294
59,2015-11-01,47.715404016363244,38.29758879264033,60.750059246359974,47.715404016363244,47.715404016363244,1.2077081196496524,1.2077081196496524,1.2077081196496524,1.2077081196496524,1.2077081196496524,1.2077081196496524,0.0,0.0,0.0,48.9231121360129
60,2015-12-01,47.705340470041044,36.26775392224491,59.664570719355595,47.70534047004104,47.70534047004104,0.2384772563296834,0.2384772563296834,0.2384772563296834,0.2384772563296834,0.2384772563296834,0.2384772563296834,0.0,0.0,0.0,47.943817726370725
61,2016-01-01,47.69494147217476,39.85206691341597,62.513520113525075,47.69494147217476,47.69494147217476,3.1564967042060026,3.1564967042060026,3.1564967042060026,3.1564967042060026,3.1564967042060026,3.1564967042060026,0.0,0.0,0.0,50.85143817638077
62,2016-02-01,47.906217835590674,39.19567421699789,62.16036246274278,47.906217835590674,47.906217835590674,2.86423418515153,2.86423418515153,2.86423418515153,2.86423418515153,2.86423418515153,2.86423418515153,0.0,0.0,0.0,50.770452020742205
63,2016-03-01,48.10386346588299,36.2859583462981,58.99232920468353,48.10386346588299,48.10386346588299,0.24606102217251,0.24606102217251,0.24606102217251,0.24606102217251,0.24606102217251,0.24606102217251,0.0,0.0,0.0,48.3499244880555
64,2016-04-01,48.31513982929891,37.88607678275769,61.258282327653696,48.3151398292989,48.3151398292989,1.11589453042766,1.11589453042766,1.11589453042766,1.11589453042766,1.11589453042766,1.11589453042766,0.0,0.0,0.0,49.43103435972657
65,2016-05-01,48.519600826153024,36.01852819271385,60.163868605430125,48.519600826153024,48.519600826153024,-0.10578980044175097,-0.10578980044175097,-0.10578980044175097,-0.10578980044175097,-0.10578980044175097,-0.10578980044175097,0.0,0.0,0.0,48.413811025711276
66,2016-06-01,48.932993540460984,39.10923426049914,61.104914726519006,48.932993540460984,48.932993540460984,1.0921343931474867,1.0921343931474867,1.0921343931474867,1.0921343931474867,1.0921343931474867,1.0921343931474867,0.0,0.0,0.0,50.02512793360847
67,2016-07-01,49.3330510059203,37.21693419830815,61.2935980523018,49.3330510059203,49.3330510059203,-0.17575261573513448,-0.17575261573513448,-0.17575261573513448,-0.17575261573513448,-0.17575261573513448,-0.17575261573513448,0.0,0.0,0.0,49.15729839018516
68,2016-08-01,49.74644372022826,37.53604316372862,60.54406420887164,49.74644372022826,49.74644372022826,-1.3108740046649872,-1.3108740046649872,-1.3108740046649872,-1.3108740046649872,-1.3108740046649872,-1.3108740046649872,0.0,0.0,0.0,48.43556971556327
69,2016-09-01,50.318476114815326,37.86124818279766,60.37689038357732,50.318476114815326,50.318476114815326,-1.5037624364283915,-1.5037624364283915,-1.5037624364283915,-1.5037624364283915,-1.5037624364283915,-1.5037624364283915,0.0,0.0,0.0,48.81471367838694
70,2016-10-01,50.872055851512506,36.723976605076636,58.80502199027736,50.87205585151251,50.87205585151251,-2.6220975354293903,-2.6220975354293903,-2.6220975354293903,-2.6220975354293903,-2.6220975354293903,-2.6220975354293903,0.0,0.0,0.0,48.24995831608312
71,2016-11-01,51.444088246099575,38.72936701272026,61.90077844360463,51.444088246099575,51.444088246099575,-0.6977682782441184,-0.6977682782441184,-0.6977682782441184,-0.6977682782441184,-0.6977682782441184,-0.6977682782441184,0.0,0.0,0.0,50.746319967855456
72,2016-12-01,51.997667982796756,42.35472103194219,65.48263369995601,51.997667982796756,51.997667982796756,2.200159066415892,2.200159066415892,2.200159066415892,2.200159066415892,2.200159066415892,2.200159066415892,0.0,0.0,0.0,54.19782704921265
73,2017-01-01,52.653291120548445,45.25675947761896,68.78757811962355,52.653291120548445,52.653291120548445,4.505939130873085,4.505939130873085,4.505939130873085,4.505939130873085,4.505939130873085,4.505939130873085,0.0,0.0,0.0,57.15923025142153
74,2017-02-01,53.30891425830014,47.480191263786985,70.34424800582127,53.30891425830014,53.30891425830014,5.3116153161189,5.3116153161189,5.3116153161189,5.3116153161189,5.3116153161189,5.3116153161189,0.0,0.0,0.0,58.62052957441904
75,2017-03-01,53.90108999562425,43.39062963525752,66.80446541077166,53.90108999562425,53.90108999562425,1.3368885817352536,1.3368885817352536,1.3368885817352536,1.3368885817352536,1.3368885817352536,1.3368885817352536,0.0,0.0,0.0,55.2379785773595
76,2017-04-01,54.556713133375936,45.065354003572324,67.97736826008523,54.556713133375936,54.556713133375936,1.508993321823771,1.508993321823771,1.508993321823771,1.508993321823771,1.508993321823771,1.508993321823771,0.0,0.0,0.0,56.06570645519971
77,2017-05-01,55.19122697004955,43.56024595701902,67.32431156467024,55.19122697004955,55.19122697004955,-0.2715741524603261,-0.2715741524603261,-0.2715741524603261,-0.2715741524603261,-0.2715741524603261,-0.2715741524603261,0.0,0.0,0.0,54.919652817589224
78,2017-06-01,55.84689126794563,45.215985819762516,68.29468153314528,55.84689126794563,55.84689126794563,0.8025171987587507,0.8025171987587507,0.8025171987587507,0.8025171987587507,0.8025171987587507,0.8025171987587507,0.0,0.0,0.0,56.64940846670438
79,2017-07-01,56.48140510461925,43.999230862900404,67.13256266369783,56.48140510461925,56.48140510461925,-0.3092776202956666,-0.3092776202956666,-0.3092776202956666,-0.3092776202956666,-0.3092776202956666,-0.3092776202956666,0.0,0.0,0.0,56.17212748432358
80,2017-08-01,57.13706940251532,44.44245804864485,66.26793525512791,57.13706940251532,57.13706940251532,-1.5413890506897336,-1.5413890506897336,-1.5413890506897336,-1.5413890506897336,-1.5413890506897336,-1.5413890506897336,0.0,0.0,0.0,55.59568035182559
81,2017-09-01,57.79273369571221,44.32531623579069,68.06313902259936,57.79273369571221,57.79273369571221,-1.8813247471475745,-1.8813247471475745,-1.8813247471475745,-1.8813247471475745,-1.8813247471475745,-1.8813247471475745,0.0,0.0,0.0,55.911408948564635
82,2017-10-01,58.42724752783823,44.66507041157625,67.3826333954425,58.42724752783823,58.42724752783823,-1.737376019811091,-1.737376019811091,-1.737376019811091,-1.737376019811091,-1.737376019811091,-1.737376019811091,0.0,0.0,0.0,56.68987150802714
83,2017-11-01,59.08291182103513,47.47085266293182,70.10312971228159,59.08291182103513,59.08291182103513,-0.03951770348160845,-0.03951770348160845,-0.03951770348160845,-0.03951770348160845,-0.03951770348160845,-0.03951770348160845,0.0,0.0,0.0,59.043394117553525
84,2017-12-01,59.71742565316116,49.51186277375035,73.47766594722889,59.71742565316116,59.71742565316116,1.5677352684446262,1.5677352684446262,1.5677352684446262,1.5677352684446262,1.5677352684446262,1.5677352684446262,0.0,0.0,0.0,61.28516092160579
85,2018-01-01,60.37308994778858,53.056733957283264,76.7182295225728,60.37308994778858,60.37308994778858,4.0587578478843165,4.0587578478843165,4.0587578478843165,4.0587578478843165,4.0587578478843165,4.0587578478843165,0.0,0.0,0.0,64.4318477956729
86,2018-02-01,61.028754242416014,53.530685441524824,77.73838512025347,61.028754242416014,61.028754242416014,4.474049225082994,4.474049225082994,4.474049225082994,4.474049225082994,4.474049225082994,4.474049225082994,0.0,0.0,0.0,65.502803467499
87,2018-03-01,61.6209671536924,52.90967632510041,75.64486727861235,61.620967153692405,61.620967153692405,2.4434550537817703,2.4434550537817703,2.4434550537817703,2.4434550537817703,2.4434550537817703,2.4434550537817703,0.0,0.0,0.0,64.06442220747417
88,2018-04-01,62.27663145372213,53.005113194392926,74.98791414667731,62.27663145372213,62.27663145372213,1.8862394963679014,1.8862394963679014,1.8862394963679014,1.8862394963679014,1.8862394963679014,1.8862394963679014,0.0,0.0,0.0,64.16287095009004
89,2018-05-01,62.911145292460596,51.164240454333736,73.53667125522641,62.911145292460596,62.911145292460596,-0.4525782999298393,-0.4525782999298393,-0.4525782999298393,-0.4525782999298393,-0.4525782999298393,-0.4525782999298393,0.0,0.0,0.0,62.458566992530756
90,2018-06-01,63.56680959249034,52.18252565244661,75.33261491426744,63.56680959249033,63.56680959249033,0.5071986005441769,0.5071986005441769,0.5071986005441769,0.5071986005441769,0.5071986005441769,0.5071986005441769,0.0,0.0,0.0,64.07400819303452
91,2018-07-01,64.20132343122879,52.4875947039724,75.20093314595772,64.20132343122879,64.20132343122879,-0.44149355224359416,-0.44149355224359416,-0.44149355224359416,-0.44149355224359416,-0.44149355224359416,-0.44149355224359416,0.0,0.0,0.0,63.759829878985194
92,2018-08-01,64.85698772869311,51.301743974741115,75.06624635733156,64.85698772869311,64.85698772869311,-1.7670116799343765,-1.7670116799343765,-1.7670116799343765,-1.7670116799343765,-1.7670116799343765,-1.7670116799343765,0.0,0.0,0.0,63.089976048758736
93,2018-09-01,65.51265202615743,51.36931258354001,74.4595099234171,65.51265202615743,65.51265202615743,-2.23873617535225,-2.23873617535225,-2.23873617535225,-2.23873617535225,-2.23873617535225,-2.23873617535225,0.0,0.0,0.0,63.273915850805174
94,2018-10-01,66.14716586241322,53.36925313851804,75.90037716282936,66.14716586241322,66.14716586241322,-0.8413839442146077,-0.8413839442146077,-0.8413839442146077,-0.8413839442146077,-0.8413839442146077,-0.8413839442146077,0.0,0.0,0.0,65.3057819181986
95,2018-11-01,66.80283015987754,55.248718267286236,79.10340631845091,66.80283015987754,66.80283015987754,0.59593677010472,0.59593677010472,0.59593677010472,0.59593677010472,0.59593677010472,0.59593677010472,0.0,0.0,0.0,67.39876692998226
96,2018-12-01,67.43734398804074,57.21409932569284,80.747450465951,67.43734398804074,67.43734398804074,0.913588927817508,0.913588927817508,0.913588927817508,0.913588927817508,0.913588927817508,0.913588927817508,0.0,0.0,0.0,68.35093291585825
97,2019-01-01,68.09300827714273,59.499825374812424,83.10096458539634,68.09300827714273,68.09300827714273,3.608624109102672,3.608624109102672,3.608624109102672,3.608624109102672,3.608624109102672,3.608624109102672,0.0,0.0,0.0,71.70163238624541
98,2019-02-01,68.74867256624471,61.37797442417648,84.78013171042605,68.74867256624471,68.74867256624471,3.6579385479817295,3.6579385479817295,3.6579385479817295,3.6579385479817295,3.6579385479817295,3.6579385479817295,0.0,0.0,0.0,72.40661111422644
99,2019-03-01,69.34088547253037,62.57855780932803,85.10940344198528,69.34088547253037,69.34088547253037,3.564453165409998,3.564453165409998,3.564453165409998,3.564453165409998,3.564453165409998,3.564453165409998,0.0,0.0,0.0,72.90533863794037
100,2019-04-01,69.99654976163237,60.35539111015383,83.24836676464204,69.99654976163237,69.99654976163237,2.2468843236781915,2.2468843236781915,2.2468843236781915,2.2468843236781915,2.2468843236781915,2.2468843236781915,0.0,0.0,0.0,72.24343408531055
101,2019-05-01,70.63106358979557,58.449943531750534,81.78388089464372,70.63106358979557,70.63106358979557,-0.6486147200717056,-0.6486147200717056,-0.6486147200717056,-0.6486147200717056,-0.6486147200717056,-0.6486147200717056,0.0,0.0,0.0,69.98244886972387
102,2019-06-01,71.28672787889755,59.809871254409,83.22248273584563,71.28672787889755,71.28672787889755,0.2066420118752373,0.2066420118752373,0.2066420118752373,0.2066420118752373,0.2066420118752373,0.2066420118752373,0.0,0.0,0.0,71.49336989077278
103,2019-07-01,71.92124170706076,60.469639575262796,83.20384141469513,71.92124170706076,71.92124170706076,-0.5720203243938871,-0.5720203243938871,-0.5720203243938871,-0.5720203243938871,-0.5720203243938871,-0.5720203243938871,0.0,0.0,0.0,71.34922138266687
104,2019-08-01,72.57690599616274,59.04979854096185,82.14721176541858,72.57690599616274,72.57690599616274,-1.9873154702917224,-1.9873154702917224,-1.9873154702917224,-1.9873154702917224,-1.9873154702917224,-1.9873154702917224,0.0,0.0,0.0,70.58959052587102
105,2019-09-01,73.23257028526473,59.02627844918039,82.36809572635175,73.23257028526473,73.23257028526473,-2.575773691422337,-2.575773691422337,-2.575773691422337,-2.575773691422337,-2.575773691422337,-2.575773691422337,0.0,0.0,0.0,70.65679659384239
106,2019-10-01,73.86708411342795,62.36390713113097,85.15170220391366,73.86708411342795,73.86708411342795,0.06466886130918285,0.06466886130918285,0.06466886130918285,0.06466886130918285,0.06466886130918285,0.06466886130918285,0.0,0.0,0.0,73.93175297473714
107,2019-11-01,74.52274840252993,64.82878325968692,86.41220059477915,74.52274840252993,74.52274840252993,1.2077081196553798,1.2077081196553798,1.2077081196553798,1.2077081196553798,1.2077081196553798,1.2077081196553798,0.0,0.0,0.0,75.7304565221853
108,2019-12-01,75.15726223069315,63.706421093041286,87.14271085842923,75.15726223069315,75.15726223069315,0.23847725632641284,0.23847725632641284,0.23847725632641284,0.23847725632641284,0.23847725632641284,0.23847725632641284,0.0,0.0,0.0,75.39573948701957
109,2020-01-01,75.81292651979513,67.40475349756471,91.0834865145255,75.81292651979513,75.81292651979513,3.1564967042076453,3.1564967042076453,3.1564967042076453,3.1564967042076453,3.1564967042076453,3.1564967042076453,0.0,0.0,0.0,78.96942322400277
110,2020-02-01,76.46859080889712,68.21824846023519,90.86515792976324,76.46859080889712,76.46859080889712,2.8642341851555373,2.8642341851555373,2.8642341851555373,2.8642341851555373,2.8642341851555373,2.8642341851555373,0.0,0.0,0.0,79.33282499405266
