Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,28,28,28,28,3.328575,0
2000-01-05,27.799999,27.799999,27.799999,27.799999,3.3048,0
2000-01-06,28.959999,28.959999,28.959999,28.959999,3.442698,0
2000-01-07,29.530001,29.530001,29.530001,29.530001,3.510459,0
2000-01-10,29.23,29.23,29.23,29.23,3.474795,0
2000-01-11,29.299999,29.299999,29.299999,29.299999,3.483116,0
2000-01-12,29.93,29.93,29.93,29.93,3.55801,0
2000-01-13,30.049999,30.049999,30.049999,30.049999,3.572275,0
2000-01-14,30.209999,30.209999,30.209999,30.209999,3.591295,0
2000-01-17,29.950001,29.950001,29.950001,29.950001,3.560386,0
2000-01-18,29.530001,29.530001,29.530001,29.530001,3.510459,0
2000-01-19,29.34,29.34,29.34,29.34,3.487871,0
2000-01-20,28.98,28.98,28.98,28.98,3.445076,0
2000-01-21,28.950001,28.950001,28.950001,28.950001,3.441509,0
2000-01-24,28.299999,28.299999,28.299999,28.299999,3.364238,0
2000-01-25,27.440001,27.440001,27.440001,27.440001,3.262004,0
2000-01-26,27.200001,27.200001,27.200001,27.200001,3.233473,0
2000-01-27,27.870001,27.870001,27.870001,27.870001,3.313121,0
2000-01-28,27.299999,27.299999,27.299999,27.299999,3.245361,0
2000-01-31,27.059999,27.059999,27.059999,27.059999,3.21683,0
2000-02-01,27.25,27.25,27.25,27.25,3.239417,0
2000-02-02,27.4,27.4,27.4,27.4,3.257249,0
2000-02-03,27.6,27.6,27.6,27.6,3.281024,0
2000-02-04,26.969999,26.969999,26.969999,26.969999,3.206132,0
2000-02-07,26.65,26.65,26.65,26.65,3.168091,0
2000-02-08,26.780001,26.780001,26.780001,26.780001,3.183544,0
2000-02-09,26.15,26.15,26.15,26.15,3.108652,0
2000-02-10,26.379999,26.379999,26.379999,26.379999,3.135994,0
2000-02-11,26.16,26.16,26.16,26.16,3.10984,0
2000-02-14,25.75,25.75,25.75,25.75,3.061101,0
2000-02-15,25.42,25.42,25.42,25.42,3.021871,0
2000-02-16,26.5,26.5,26.5,26.5,3.150259,0
2000-02-17,26.709999,26.709999,26.709999,26.709999,3.175223,0
2000-02-18,27.309999,27.309999,27.309999,27.309999,3.24655,0
2000-02-21,26.809999,26.809999,26.809999,26.809999,3.187111,0
2000-02-22,27.620001,27.620001,27.620001,27.620001,3.283402,0
2000-02-23,27.809999,27.809999,27.809999,27.809999,3.305989,0
2000-02-24,27.66,27.66,27.66,27.66,3.288157,0
2000-02-25,28.07,28.07,28.07,28.07,3.336897,0
2000-02-28,28.02,28.02,28.02,28.02,3.330953,0
2000-02-29,28.129999,28.129999,28.129999,28.129999,3.344029,0
2000-03-01,28.49,28.49,28.49,28.49,3.386826,0
