Date,Open,High,Low,Close,Adj Close,Volume
2010-04-16,65.284615,65.515381,63.5,63.638462,33.771309,781000
2010-04-19,63,63.407692,62.276924,63.284615,33.58353,399600
2010-04-20,63.707691,64.630768,63.561539,64.50769,34.232578,387000
2010-04-21,64.361542,64.361542,63.23077,63.553844,33.726395,251800
2010-04-22,63.346153,64.146156,62.900002,64.023079,33.97541,249200
2010-04-23,63.776924,64.300003,63.484615,64.215385,34.077469,227600
2010-04-26,64.469231,64.569229,64,64.00769,33.967247,179000
2010-04-27,63.169231,63.446156,61.584614,61.784615,32.787514,455900
2010-04-28,61.976925,62.738461,61.353848,62.299999,33.061024,333500
2010-04-29,61.799999,62.353848,61.607693,62.207691,33.012032,485000
2010-04-30,62.307693,62.684616,61.653847,61.738461,32.763027,374900
2010-05-03,61,61.684616,61,61.569229,32.673222,281700
2010-05-04,59.938461,60.169231,58.630768,58.969231,31.293467,736700
2010-05-05,58.23077,58.953846,57.692307,58.138462,30.852598,550400
2010-05-06,58.015385,58.446156,53.96154,57,30.248444,642800
2010-05-07,57.03846,58.153847,55.684616,57.138462,30.32192,723100
2010-05-10,59.838463,59.953846,59.053844,59.953846,31.815968,578600
2010-05-11,59.584614,60.661537,59.176922,59.799999,31.734335,457300
2010-05-12,59.307693,59.861538,59.161537,59.784615,31.726168,292200
2010-05-13,60,60.623077,59.630768,59.776924,31.722088,378900
2010-05-14,59.484615,59.484615,57.707691,58.73077,31.166924,439700
2010-05-17,58.584614,59.030769,57.400002,58.815384,31.211824,458100
2010-05-18,58.592308,59.607693,57.607693,57.907692,30.730137,436600
2010-05-19,57.869232,58.346153,57.161537,58.00769,30.783197,322400
2010-05-20,57.084614,58.061539,56.553844,56.76923,30.12598,510200
2010-05-21,56.423077,58.907692,56.099998,58.776924,31.191414,781100
2010-05-24,59.076923,59.153847,58.315384,58.423077,31.003635,468100
2010-05-25,56.799999,58.792309,56.561539,58.576923,31.085272,499800
2010-05-26,59.107693,60.015385,58.661537,58.853848,31.232233,577800
2010-05-27,60.138462,61.599998,59.99231,61.584614,32.681389,461100
2010-05-28,61.684616,61.953846,60.176922,60.50769,32.109886,335000
2010-06-01,59.438461,60.523075,58.815384,58.815384,31.211824,407100
2010-06-02,57.830769,59.192307,57.700001,59.146152,32.063343,386800
2010-06-03,60.330769,60.330769,58.546154,59.684616,32.355244,263700
2010-06-04,58.284615,59.00769,57.861538,58.169231,31.533749,289900
2010-06-07,58.423077,58.630768,57.546154,57.576923,31.212654,283200
2010-06-08,58.476925,59.161537,57.261539,59.03846,32.004963,489800
2010-06-09,60.253845,60.415386,58.700001,59.107693,32.042496,340900
2010-06-10,60.107693,61.138462,60.092308,61.092308,33.118359,519800
2010-06-11,60.530769,60.984615,60.246155,60.884617,33.005772,314200
2010-06-14,61.53846,62.146152,60.792309,60.984615,33.059982,337600
2010-06-15,61.23077,62.946156,61.23077,62.861538,34.077469,406900
2010-06-16,62.953846,63.069229,62.407692,62.900002,34.098316,184400
2010-06-17,62.200001,62.53846,61.369232,62.261539,33.752201,356800
2010-06-18,62.361538,62.361538,61.753845,62.246155,33.743866,268500
2010-06-21,64.323074,64.676926,63.246155,63.599998,34.477791,418800
2010-06-22,63.576923,63.76923,62.599998,62.784615,34.035767,234000
2010-06-23,64,64.161537,63.223076,63.892307,34.63625,388500
2010-06-24,63.76923,63.946156,62.930771,63.284615,34.306816,291200
2010-06-25,64.084618,64.50769,63.653847,64.384613,34.90313,267400
2010-06-28,64.623077,64.730766,64.061539,64.315384,34.865604,238900
2010-06-29,62.753845,63.307693,62.076923,62.415386,33.835606,360600
2010-06-30,62.746155,63.161537,61.792309,61.930771,33.572899,196800
2010-07-01,61.792309,62.061539,60.592308,61.938461,33.577068,493600
2010-07-02,61.638462,62.238461,61.076923,61.307693,33.235119,258100
2010-07-06,63.030769,63.138462,61.607693,62.23077,33.735527,336100
2010-07-07,61.830769,62.861538,61.73077,62.753845,34.019089,375500
2010-07-08,61.615383,61.853848,61.084614,61.707691,33.451958,390000
2010-07-09,61.99231,62.284615,61.584614,62.215385,33.727184,317900
2010-07-12,61.946156,62.061539,61.338463,61.830769,33.518684,264800
2010-07-13,61.915386,62.407692,61.73077,61.807693,33.506172,284800
2010-07-14,60.938461,61.207691,60.584614,61.00769,33.072491,289500
2010-07-15,60.130768,60.592308,59.246155,60.430771,32.759739,439000
2010-07-16,59.384617,60.069229,58.815384,59.030769,32.00079,329900
2010-07-19,59.692307,59.700001,59.00769,59.53846,32.276016,218600
2010-07-20,59.384617,60.723076,59.384617,60.700001,32.905697,249900
2010-07-21,60.953846,61.169231,60,60.392307,32.738892,493200
2010-07-22,61.776924,62.130768,61.423077,61.76923,33.485321,288400
2010-07-23,61.169231,61.900002,60.823078,61.792309,33.497841,249900
2010-07-26,61.307693,62.053844,61.023075,62.030769,33.627102,187800
2010-07-27,62.161537,62.161537,61.192307,61.746155,33.472816,135500
2010-07-28,61.923077,62.130768,61.384617,61.815384,33.510345,155000
2010-07-29,62.146152,62.376923,60.96154,61.484615,33.331036,124900
2010-07-30,61.630768,62.061539,61.138462,61.938461,33.577068,161400
2010-08-02,63.53846,63.953846,63.030769,63.807693,34.590382,296000
2010-08-03,62.707691,62.715385,61.984615,62.453846,33.856453,314700
2010-08-04,62.592308,63.092308,62.330769,62.830769,34.060783,135800
2010-08-05,62.561539,62.830769,62.246155,62.746155,34.014923,164000
2010-08-06,62.407692,62.830769,61.846153,62.830769,34.060783,146700
2010-08-09,62.692307,62.953846,62.438461,62.723076,34.002399,118300
2010-08-10,61.415386,62.184616,61.26923,61.776924,33.489494,227100
2010-08-11,60.830769,60.830769,60.200001,60.50769,32.801437,346500
2010-08-12,60.153847,60.592308,59.869232,60.215385,32.642979,154300
2010-08-13,60.407692,60.830769,60.315384,60.599998,32.851479,119400
2010-08-16,60.907692,60.96154,60.446156,60.799999,32.9599,124800
2010-08-17,61.307693,61.776924,61.138462,61.46154,33.318527,159600
2010-08-18,61.099998,61.315384,60.73077,61.023075,33.080837,142000
2010-08-19,62.46154,63.246155,61.792309,62.623077,33.948204,509800
2010-08-20,62.453846,62.838463,61.815384,62.838463,34.064957,227200
2010-08-23,62.738461,62.776924,61.646152,61.669231,33.43111,200400
2010-08-24,61.115383,61.292309,60.515385,61.046154,33.093346,431900
2010-08-25,60.453846,61.223076,59.838463,60.900002,33.014111,217400
2010-08-26,60.084614,61.615383,60.084614,60.638462,32.87233,186800
2010-08-27,60.876923,61.638462,60.26923,61.638462,33.414436,209100
2010-08-30,61.423077,61.49231,60.753845,60.784615,32.951557,184000
2010-08-31,60.776924,61.684616,60.776924,60.930771,33.030796,268000
2010-09-01,61.353848,61.807693,60.99231,61.569229,33.880337,240700
2010-09-02,60.900002,61.469231,60.900002,61.384617,33.778744,183900
2010-09-03,62.092308,62.438461,61.761539,62.323078,34.295166,199800
2010-09-07,62.76923,62.76923,62.053844,62.384617,34.329025,155400
2010-09-08,62.561539,63.238461,62.561539,62.930771,34.629566,188100
2010-09-09,63.099998,63.099998,62.599998,62.715385,34.511044,106400
2010-09-10,62.73077,62.869232,62.453846,62.523075,34.40522,120500
2010-09-13,63.53846,64.00769,63.46154,64.00769,35.222172,260600
2010-09-14,64.107689,64.553848,63.700001,64.284615,35.374561,194000
2010-09-15,63.546154,63.838463,63.099998,63.807693,35.112114,206300
2010-09-16,63.03846,63.476925,63.03846,63.476925,34.930096,72500
2010-09-17,64.215385,64.284615,63.715385,64.199997,35.327999,175800
2010-09-20,65.261536,66.061539,65.161537,65.969231,36.301567,377200
2010-09-21,65.761536,66.04615,65.307693,65.838463,36.229607,206300
2010-09-22,65.676926,66.330772,65.592308,66.230766,36.445488,150400
2010-09-23,65.730766,66.069229,65.192307,65.446152,36.013721,150200
2010-09-24,65.807693,67.230766,65.807693,67.153847,36.953434,496400
2010-09-27,67.230766,67.376923,66.523079,66.807693,36.762959,338600
2010-09-28,66.692307,67,65.99231,66.900002,36.813759,169500
2010-09-29,67.715385,67.784615,67.369232,67.699997,37.253979,256800
2010-09-30,68.04615,68.415382,67.530769,67.907692,37.368271,314300
2010-10-01,68.384613,68.92308,68.338463,68.400002,37.639168,363800
2010-10-04,68.738464,69.07692,68.053848,68.57692,37.736526,290400
2010-10-05,68.884613,69.769234,68.869232,69.746155,38.379932,260100
2010-10-06,68.484619,68.838463,68.307693,68.699997,37.804256,298400
2010-10-07,67.607689,67.646156,66.838463,67.523079,37.156616,371500
2010-10-08,67.523079,68.276924,67.092308,68.269234,37.567219,227800
2010-10-11,68.42308,69.169228,68.269234,68.784615,37.850819,406200
2010-10-12,69.730766,70.284615,69.46154,70.015381,38.528091,570100
2010-10-13,73.030769,73.415382,72.761536,73.207695,40.284752,605900
2010-10-14,73.392311,73.846153,72.823074,73.384613,40.382107,319900
2010-10-15,74.46154,74.615387,73.384613,74.392311,40.93663,461100
2010-10-18,74.261536,74.869232,73.976921,74.784615,41.152504,210700
2010-10-19,73.099998,73.976921,72.584618,72.784615,40.051941,288800
2010-10-20,74.053848,75.146156,73.838463,74.669228,41.089005,479400
2010-10-21,73.523079,73.900002,72.599998,72.96154,40.149303,223000
2010-10-22,71.746155,72.061539,71.50769,71.669228,39.438156,241100
2010-10-25,73.469231,74.599998,73.400002,74.446152,40.966251,465500
2010-10-26,75.42308,76.030769,75.123077,76.00769,41.825546,265300
2010-10-27,73.653847,73.653847,72.530769,73.253845,40.310146,316200
2010-10-28,73.661537,74.42308,73.630768,73.830772,40.627617,271500
2010-10-29,72.95385,73.484619,72.830772,73.315384,40.344009,209900
2010-11-01,74.638458,74.823074,73.800003,74.161537,40.809635,142000
2010-11-02,74.50769,75.153847,74.153847,75.153847,41.355686,209100
2010-11-03,76.523079,77.92308,76.030769,77.92308,42.879536,458300
2010-11-04,77.384613,79.192307,77.384613,78.99231,43.467918,275000
2010-11-05,78.123077,78.392311,77.884613,78.07692,42.964184,187400
2010-11-08,78.238464,78.238464,76.676926,77.161537,42.46048,365300
2010-11-09,77.04615,77.284615,75.669228,75.969231,41.804375,295400
2010-11-10,76.238464,77.07692,75.838463,77.07692,42.413914,178700
2010-11-11,78.023079,79.069229,77.907692,78.900002,43.41711,189000
2010-11-12,77.169228,77.369232,75.569229,76.015381,41.829773,544100
2010-11-15,74.830772,75.376923,74.49231,74.49231,40.991657,176600
2010-11-16,73.238464,73.384613,72.115387,72.323074,39.797955,404900
2010-11-17,71.592308,72.415382,71.54615,71.607689,39.404305,370200
2010-11-18,72.153847,72.976921,72.153847,72.646156,39.975754,220000
2010-11-19,72.53846,72.96154,71.946152,72.938461,40.1366,300400
2010-11-22,72.884613,73.95385,72.46154,73.515381,40.454063,351900
2010-11-23,72.284615,72.50769,71.215385,71.384613,39.281548,378800
2010-11-24,73.107689,73.146156,71.946152,72.438461,39.861462,182100
2010-11-26,71.792305,72.361542,71.54615,71.96154,39.599014,157800
2010-11-29,71.96154,73.53846,71.684616,73.438461,40.411739,324200
2010-11-30,71.46154,71.823074,70.746155,71.415382,39.298473,443800
2010-12-01,72.692307,72.884613,72.092308,72.707695,40.009613,389400
2010-12-02,73.092308,74.069229,72.876923,73.846153,40.636082,502800
2010-12-03,72.192307,72.884613,71.846153,72.661537,39.984203,434700
2010-12-06,71.123077,71.49231,70.861542,71.099998,39.124928,414700
2010-12-07,72.392311,72.484619,71.54615,71.653847,39.429699,148700
2010-12-08,71.400002,71.400002,70.346153,70.930771,39.031815,213900
2010-12-09,71.04615,71.04615,70.069229,70.599998,38.849785,194400
2010-12-10,71.184616,72.04615,70.800003,71.984619,39.611725,288600
2010-12-13,73.238464,73.753845,72.861542,73.369232,40.37365,280500
2010-12-14,73.569229,74.130768,73.338463,73.569229,40.4837,210700
2010-12-15,71.846153,72.146156,70.95385,71.153847,39.154564,304400
2010-12-16,70.800003,70.969231,70.230766,70.869232,38.997936,134100
2010-12-17,70.292305,70.430771,69.792305,70.115387,38.583111,266200
2010-12-20,70.830772,71.023079,70.230766,70.392311,38.735504,129600
2010-12-21,71.730766,72.276924,71.684616,72.261536,39.764107,301900
2010-12-22,73.138458,73.353844,72.784615,73.084618,40.217033,251800
2010-12-23,72.515381,72.692307,72.238464,72.523079,39.908024,121800
2010-12-27,72.184616,72.800003,72.138458,72.53846,39.916477,86800
2010-12-28,71.53846,71.53846,70.815384,71.284615,39.226517,155200
2010-12-29,72.599998,72.946152,72.384613,72.607689,39.954582,116200
2010-12-30,72.615387,72.92308,72.269234,72.561539,39.929188,123500
2010-12-31,73.223076,73.815384,73.084618,73.607689,40.50486,174500
2011-01-03,74.984619,75.284615,74.661537,75.099998,41.326046,230800
2011-01-04,76.369232,76.392311,75.384613,76.392311,42.037182,327800
2011-01-05,76.484619,76.846153,76.246155,76.707695,42.210735,158700
2011-01-06,76.730766,76.730766,75.469231,75.699997,41.656216,247200
2011-01-07,76.915382,76.92308,75.261536,76.184616,41.92289,284300
2011-01-10,75.599998,75.984619,74.861542,75.900002,41.766273,204600
2011-01-11,76.107689,76.292305,75.699997,76.238464,41.952534,182900
2011-01-12,77.676926,78.115387,77.223076,77.646156,42.72715,235600
2011-01-13,78.400002,78.45385,77.823074,77.969231,42.904938,252500
2011-01-14,77.96154,78.07692,77.676926,77.892311,42.86261,188800
2011-01-18,77.192307,77.561539,76.869232,77.400002,42.591698,206500
2011-01-19,79.338463,79.515381,78.753845,79.230766,43.599133,290900
2011-01-20,78.869232,79.169228,78.407692,78.984619,43.463688,321100
2011-01-21,78.753845,79.353844,78.130768,78.184616,43.023457,188300
2011-01-24,77.484619,78.230766,77.184616,78.161537,43.010757,238100
2011-01-25,77.684616,78.092308,77.223076,77.869232,42.849903,240500
2011-01-26,79.45385,80.838463,78.984619,80.307693,44.191753,340200
2011-01-27,81.53846,82.084618,81.315384,81.884613,45.059486,276500
2011-01-28,82.623077,82.684616,80.238464,80.476921,44.284866,315200
2011-01-31,84.407692,85.407692,84.061539,84.784615,46.655296,639700
2011-02-01,85.161537,85.553848,84.838463,85.146156,46.854244,280500
2011-02-02,85.784615,86.084618,84.46154,84.730766,46.625668,227100
2011-02-03,85.03846,85.161537,84.130768,84.776924,46.651077,251000
2011-02-04,85.315384,85.361542,84.261536,85.353844,46.968548,450700
2011-02-07,83.53846,84.192307,83.330772,83.646156,46.028831,400100
2011-02-08,85.338463,86.092308,85.176926,86.069229,47.362202,408800
2011-02-09,82.353844,82.384613,81.115387,81.57692,44.890171,625300
2011-02-10,79.192307,80.569229,78.800003,80.392311,44.2383,403200
2011-02-11,80.146156,81.50769,80.146156,81.230766,44.699699,184300
2011-02-14,81.553848,82.069229,81.384613,81.569229,44.885941,202800
2011-02-15,80.599998,81.023079,80.146156,80.807693,44.466888,335500
2011-02-16,81.884613,82.715385,81.253845,82.684616,45.499718,223300
2011-02-17,82.569229,83.253845,82.192307,83.169228,45.766392,192400
2011-02-18,84.315384,84.42308,83.300003,84.146156,46.30397,349300
2011-02-22,79.807693,80.123077,77.99231,79.069229,43.510242,940800
2011-02-23,79.215385,79.784615,78.253845,78.969231,43.455212,385500
2011-02-24,76.407692,76.969231,75.969231,76.723076,42.219193,567500
2011-02-25,77.530769,78.069229,77.07692,77.99231,42.917633,313000
2011-02-28,78.938461,79.015381,78.330772,78.92308,43.429825,193000
2011-03-01,79.723076,79.815384,78.623077,78.784615,43.353615,309100
2011-03-02,76.861542,77.615387,76.699997,76.853844,42.291157,576900
2011-03-03,77.246155,77.876923,77.053848,77.800003,42.811806,244900
2011-03-04,77.199997,77.384613,76.338463,76.692307,42.202271,404900
2011-03-07,77.192307,77.261536,75.869232,76.338463,42.007557,376600
2011-03-08,78.269234,80.023079,77.623077,79.376923,43.679554,484300
2011-03-09,78.592308,79.161537,78.161537,78.95385,43.446751,190400
2011-03-10,78.084618,78.792305,77.330772,77.561539,42.680595,308800
2011-03-11,77,78.092308,76.592308,77.938461,42.888008,248100
2011-03-14,77.95385,78.592308,77.684616,78.46154,43.175838,153600
2011-03-15,75.353844,77.876923,75.138458,77.523079,42.659424,330000
2011-03-16,76.530769,76.823074,74.615387,75.107689,41.330276,339100
2011-03-17,76.5,76.684616,75.446152,75.884613,41.757809,158300
2011-03-18,74.407692,74.869232,73.907692,74.753845,41.135571,388700
2011-03-21,75.530769,76.107689,75.392311,75.96154,41.80014,300100
2011-03-22,75.969231,76.107689,75.623077,75.753845,41.685844,283200
2011-03-23,76.015381,77.407692,75.42308,76.99231,42.367355,502000
2011-03-24,76.930771,78.123077,76.50769,77.761536,42.790642,290400
2011-03-25,77.800003,78.023079,77.323074,77.861542,42.845669,159700
2011-03-28,76.46154,76.46154,75.45385,75.815384,41.719715,314300
2011-03-29,76.192307,76.669228,75.853844,76.669228,42.189564,204200
2011-03-30,77.184616,77.96154,77.015381,77.669228,42.739841,230600
2011-03-31,76.692307,77.715385,76.692307,77.369232,42.57476,278900
2011-04-01,77.5,77.984619,77.407692,77.938461,42.888008,232300
2011-04-04,78.469231,78.569229,77.753845,78.438461,43.163139,261400
2011-04-05,78.269234,78.823074,78,78.353844,43.116577,130600
2011-04-06,79.553848,80.46154,79.50769,79.846153,43.937763,426600
2011-04-07,80.42308,80.769234,79.5,80.207695,44.136711,391900
2011-04-08,81.269234,81.446152,80.515381,80.784615,44.454178,277200
2011-04-11,81.446152,81.523079,80.07692,80.50769,44.301796,295300
2011-04-12,80.069229,80.57692,78.946152,79.5,43.747284,449900
2011-04-13,80.907692,80.907692,79.230766,80.099998,44.077457,224200
2011-04-14,79.146156,79.5,78.753845,79.169228,43.565273,280500
2011-04-15,79.230766,79.315384,78.807693,79.061539,43.506012,188700
2011-04-18,77.853844,77.95385,76.53846,77.53846,42.667889,270600
2011-04-19,77.592308,78.146156,77.57692,78.069229,42.959953,133500
2011-04-20,79.323074,79.46154,78.476921,78.815384,43.370544,199900
2011-04-21,78.638458,79.207695,78.638458,79.199997,43.582203,121000
2011-04-25,79.192307,79.276924,78.692307,78.815384,43.370544,174700
2011-04-26,78.915382,79.176926,78.238464,78.407692,43.14621,248400
2011-04-27,78.384613,78.384613,76.861542,77.830772,42.828743,319900
2011-04-28,77.607689,77.607689,76.407692,76.715385,42.214962,491200
2011-04-29,77.376923,77.569229,77.107689,77.515381,42.655186,163800
2011-05-02,77.592308,78.392311,76.615387,76.823074,42.274227,400000
2011-05-03,75.907692,76.353844,75.446152,75.723076,41.668915,366600
2011-05-04,75.146156,75.369232,74.292305,74.584618,41.042442,418200
2011-05-05,74.230766,74.49231,73.292305,73.823074,40.623383,349400
2011-05-06,75.015381,75.553848,74.015381,74.661537,41.084782,263300
2011-05-09,74.830772,75.45385,74.723076,75.199997,41.381077,215800
2011-05-10,75.246155,76.246155,75.115387,76.238464,41.952534,180100
2011-05-11,75.630768,75.676926,74.223076,74.861542,41.194832,476500
2011-05-12,74.723076,76.261536,74.369232,75.599998,41.601185,293800
2011-05-13,75.284615,75.476921,74.276924,74.96154,41.249851,355100
2011-05-16,74.592308,75.5,74.45385,74.884613,41.207527,280500
2011-05-17,74.246155,74.738464,74.138458,74.361542,40.919697,667200
2011-05-18,74.353844,75.146156,74.230766,74.976921,41.258312,176600
2011-05-19,75.223076,75.400002,74.646156,75.315384,41.44458,259200
2011-05-20,74.861542,75.115387,74.138458,74.807693,41.165192,130600
2011-05-23,73.523079,73.684616,72.946152,73.5,40.445602,296700
2011-05-24,73.446152,73.723076,73.099998,73.284615,40.327076,171700
2011-05-25,73.192307,73.938461,72.95385,73.592308,40.496395,155000
2011-05-26,73.96154,74.669228,73.699997,74.630768,41.067833,163400
2011-05-27,75.307693,75.707695,74.99231,75.207695,41.385307,114700
2011-05-31,76.907692,76.930771,76.392311,76.807693,42.265762,193300
2011-06-01,76.707695,76.92308,75.384613,75.400002,41.491135,171000
2011-06-02,76.238464,76.761536,75.753845,76.746155,42.231899,231600
2011-06-03,75.515381,76.49231,75.392311,76.199997,41.931358,260700
2011-06-06,75.900002,76.292305,75.469231,75.49231,41.541939,240100
2011-06-07,75.569229,76,75.392311,75.484619,41.537701,291200
2011-06-08,74.315384,74.776924,74.130768,74.161537,41.651318,261800
2011-06-09,75.015381,75.061539,74.438461,74.907692,42.070385,218100
2011-06-10,74.099998,74.476921,73.57692,73.738464,41.413712,168700
2011-06-13,74.269234,74.276924,73.07692,73.599998,41.335938,172200
2011-06-14,74.407692,74.976921,74.407692,74.653847,41.927807,290100
2011-06-15,73.099998,73.42308,71.907692,72.438461,40.683586,299600
2011-06-16,72.292305,72.676926,71.715385,72.261536,40.584217,169900
2011-06-17,72.215385,72.292305,71.715385,71.861542,40.359566,200300
2011-06-20,70.99231,71.46154,70.900002,71.369232,40.083073,177000
2011-06-21,72.092308,72.246155,71.53846,72.107689,40.497814,390600
2011-06-22,72.099998,72.599998,71.615387,71.92308,40.394138,348000
2011-06-23,71.676926,72.523079,70.92308,72.523079,40.73111,255300
2011-06-24,73.969231,74.215385,73.130768,73.753845,41.42234,336000
2011-06-27,74.96154,75.907692,74.761536,75.684616,42.506729,400200
2011-06-28,76.769234,77.469231,76.599998,77.400002,43.470135,334700
2011-06-29,77.107689,77.653847,76.746155,77.292305,43.409649,233400
2011-06-30,77.569229,78.053848,77.49231,78.030769,43.824394,127100
2011-07-01,77.838463,78.96154,77.49231,78.792305,44.252087,133200
2011-07-05,78.307693,78.561539,77.746155,77.96154,43.785507,207000
2011-07-06,77.907692,77.907692,76.92308,77.338463,43.435574,202100
2011-07-07,78.199997,78.353844,77.661537,78.123077,43.876236,145900
2011-07-08,77.669228,77.838463,76.92308,77.607689,43.586781,172100
2011-07-11,76.807693,77.053848,75.584618,75.723076,42.52832,326500
2011-07-12,75.099998,75.57692,74.692307,74.707695,41.958061,215200
2011-07-13,75.853844,76.276924,75.384613,75.615387,42.467834,153700
2011-07-14,75.876923,76.092308,74.92308,75.161537,42.212948,165300
2011-07-15,75.54615,75.676926,74.907692,75.323074,42.303673,114000
2011-07-18,74.830772,74.96154,73.784615,74.015381,41.569229,335100
2011-07-19,75.269234,75.392311,74.438461,75.392311,42.342556,220000
2011-07-20,75.315384,75.761536,74.884613,75.030769,42.139503,181800
2011-07-21,75.338463,76.45385,75.338463,76.07692,42.727051,195200
2011-07-22,76.569229,76.57692,76.07692,76.5,42.964668,109400
2011-07-25,75.638458,76.199997,75.446152,75.892311,42.623363,99000
2011-07-26,76.53846,76.776924,76.184616,76.638458,43.042427,127400
2011-07-27,76.50769,76.561539,75.338463,75.54615,42.428959,150900
2011-07-28,76.384613,76.569229,75.715385,75.938461,42.649281,119400
2011-07-29,75.192307,76.46154,75.04615,76.161537,42.77457,122800
2011-08-01,77.400002,77.400002,75.246155,75.769234,42.554245,385800
2011-08-02,75.107689,75.315384,73.99231,73.99231,41.556274,191800
2011-08-03,73.692307,73.846153,72.238464,73.692307,41.387791,166700
